InternalId,Title,Location
Doc3225244017,PR Fully Approved by Business 102822 _ CW2332818 _ PR 910341.docx,CW2332818/WS3216653885/Doc3225244017.docx
Doc3722214946,Jill SOW Amend no 1 to MSA CW2332818 BPO Clean 102422 NM.docx,CW2332818/WS3722214922/Doc3722214946.docx
Doc3421907189,Procurement Summary - IS0140162.pdf,CW2338662/WS3421754236/Doc3421907189.pdf
Doc3421907193,FINAL PY22 AGI LoA NetApp approved.docx,CW2338662/WS3421754236/Doc3421907193.docx
Doc3709149912,Signed_Contract Documents.docx,CW2338662/WS3421754238/Doc3709149912.docx
Doc3421754244,Savings Final Sign-off Template.xlsx,CW2338662/Doc3421754244.xlsx
Doc2961304171,Contract Summary_CW2326460.pdf,CW2326460/WS2961304170/Doc2961304171.pdf
Doc2961417914,SOW Amendment_NetApp_Tech Mahindra_Globalization_Managed Services_21Aprr2021_ver 0.2.doc,CW2326460/WS2961304170/Doc2961417914.doc
Doc2961417873,Shortcut to Contract Templates,CW2326460/WS2961304172/Doc2961417873.txt
Doc2961417876,"Shortcut to NetApp Contracts Guidance, Policy and Process Documents",CW2326460/WS2961417875/Doc2961417876.txt
Doc3020785462,Signed_Contract CW2313752.pdf,CW2326460/WS2961417877/WS2961417878/Doc3020785462.pdf
Doc2961417882,Contracts Expiration Decision Form - GSS,CW2326460/WS2961417881/Doc2961417882.txt
Doc2961417884,Amendment Summary Form,CW2326460/WS2961417883/Doc2961417884.txt
Doc3020824286,Signed_Contract Documents.pdf,CW2326460/Doc3020824286.pdf
Doc3550239984,SOW Amendment_NetApp_Tech Mahindra_Globalization_Managed Services_Final.docx,CW2326460/WS3550239983/Doc3550239984.docx
Doc3551170824,Ariba Project Overview summary_CW2326460.pdf,CW2326460/WS3550239983/Doc3551170824.pdf
Doc3663435877,Action Required_ Purchase Requisition 902741 (Cost Center 4045) for THOMAS_ Zachariah (22_359_321_00 INR) requires approval.msg,CW2326460/Doc3663435877.msg
Doc3663435875,Action Required_ Purchase Requisition 902740 (Cost Center 4045) for THOMAS_ Zachariah (13_664_030_00 INR) requires approval.msg,CW2326460/Doc3663435875.msg
Doc3718560771,Signed_Amendment 1.pdf,CW2326460/Doc3718560771.pdf
Doc3723741062,SOW 709 - Cloud Data Operationalization_FinalVersion.docx,CW2347934/WS3723741037/Doc3723741062.docx
Doc3723741063,CW2347934_Contract Summary Form.pdf,CW2347934/WS3723741037/Doc3723741063.pdf
Doc3723741045,Savings Final Sign-off Template.xlsx,CW2347934/Doc3723741045.xlsx
Doc3657057628,ICL Agreement final not signed -clean.docx,CW2345851/WS3657016934/Doc3657057628.docx
Doc3705733075,InterCity Logistics Agreement partly signed.pdf,CW2345851/WS3657016935/WS3657016936/Doc3705733075.pdf
Doc3705733076,Signed_Contract Documents.pdf,CW2345851/WS3657016935/Doc3705733076.pdf
Doc3677516623,22-0810-Telemed_SOW_extension_BIOSx2_FY23_Sept22_April23.docx,CW2346425/WS3677516598/Doc3677516623.docx
Doc3677516624,Procurement Summary- Telemed Technology Ltd.pdf,CW2346425/WS3677516598/Doc3677516624.pdf
Doc3677516640,22-0810-Telemed_SOW_extension_BIOSx2_FY23_Sept22_April23.docx,CW2346425/WS3677516600/WS3677516601/Doc3677516640.docx
Doc3677516625,Team Lead Approval for Approved Contract PRIOR TO  Contract Signature.docx,CW2346425/WS3677516605/Doc3677516625.docx
Doc3677516606,Savings Final Sign-off Template.xlsx,CW2346425/Doc3677516606.xlsx
Doc3676066135,SOW Spur FY23 WWPO CloudOps Playbook 2022 09 13[1] (1).docx,CW2346343/WS3676066107/Doc3676066135.docx
Doc3676066136,Procurement Summary- The Spur Inc..pdf,CW2346343/WS3676066107/Doc3676066136.pdf
Doc3702381044,Signed_Contract Documents.pdf,CW2346343/WS3676066109/WS3676066110/Doc3702381044.pdf
Doc3698280912,Team Lead Approval for Approved Contract PRIOR TO  Contract Signature.docx,CW2346343/WS3676066114/Doc3698280912.docx
Doc3676066115,Savings Final Sign-off Template.xlsx,CW2346343/Doc3676066115.xlsx
Doc3691572601,SOW_CorkHQLaunch_BackupMarketingV1.2 (1).docx,CW2347050/WS3691572576/Doc3691572601.docx
Doc3691572603,Ariba Spend Management.pdf,CW2347050/WS3691572576/Doc3691572603.pdf
Doc3702793030,Signed_Contract Documents.pdf,CW2347050/WS3691572578/WS3691572579/Doc3702793030.pdf
Doc3700465876,Action Required_ Purchase Requisition 906154 (Cost Center 4000) for ADAMSON_ Lisa (61_197_36 USD) requires approval.msg,CW2347050/WS3691572583/Doc3700465876.msg
Doc3691572584,Savings Final Sign-off Template.xlsx,CW2347050/Doc3691572584.xlsx
Doc3693392314,VP Waiver_20221003.pdf,CW2347078/WS3692938079/Doc3693392314.pdf
Doc3693392315,Event Agreement with TCs.pdf,CW2347078/WS3692938079/Doc3693392315.pdf
Doc3693392316,Procurement Summary _ Top Golf.pdf,CW2347078/WS3692938079/Doc3693392316.pdf
Doc3694612522,Signed_Contract Documents.pdf,CW2347078/WS3692938081/Doc3694612522.pdf
Doc3693392320,Team Lead Approval for Approved Contract PRIOR TO  Contract Signature.docx,CW2347078/WS3692938086/Doc3693392320.docx
Doc3692938087,Savings Final Sign-off Template.xlsx,CW2347078/Doc3692938087.xlsx
Doc3609054856,CW2344571_Ariba Spend Management.pdf,CW2344571/WS3609054831/Doc3609054856.pdf
Doc3609054857,SolarWinds Quote SW22305506.pdf,CW2344571/WS3609054831/Doc3609054857.pdf
Doc3612446503,Signed_Contract Documents.pdf,CW2344571/WS3609054833/WS3609054834/Doc3612446503.pdf
Doc3611286334,Action Required_ First reminder_ Purchase Requisition 897200 (Cost Center 5197) for CELAYETA_ Mike (12_930_00 USD) requires approval.msg,CW2344571/WS3609054838/Doc3611286334.msg
Doc3609054839,Savings Final Sign-off Template.xlsx,CW2344571/Doc3609054839.xlsx
Doc3693355434,CW2347093 - Contract Summary Form.pdf,CW2347093/WS3693355409/Doc3693355434.pdf
Doc3693355436,MasterServicesAgreement_July22_Unify-reviewed_v3_Clean_09282022.docx,CW2347093/WS3693355409/Doc3693355436.docx
Doc3693355438,DPA(Controller(NTAP)-Processor(Supplier))_July2022_GDPR2_Unify-reviewed_clean_09282022.docx,CW2347093/WS3693355409/Doc3693355438.docx
Doc3693355417,Savings Final Sign-off Template.xlsx,CW2347093/Doc3693355417.xlsx
Doc3227711758,CW2333048 - Contract Summary_Form.pdf,CW2333048/WS3226712560/Doc3227711758.pdf
Doc3227711760,Q-0000257470B.pdf,CW2333048/WS3226712560/Doc3227711760.pdf
Doc3226712562,Shortcut to Contract Templates,CW2333048/WS3226712561/Doc3226712562.txt
Doc3226712565,"Shortcut to NetApp Contracts Guidance, Policy and Process Documents",CW2333048/WS3226712564/Doc3226712565.txt
Doc3244063133,Signed_Contract Documents.pdf,CW2333048/WS3226712566/WS3226712567/Doc3244063133.pdf
Doc3226712571,Contracts Expiration Decision Form - GSS,CW2333048/WS3226712570/Doc3226712571.txt
Doc3226870873,Amendment Summary Form,CW2333048/WS3226712572/Doc3226870873.txt
Doc3726290332,Q-0000306452.pdf,CW2333048/WS3226870874/WS3726290316/Doc3726290332.pdf
Doc3726290334,CW2333048_Ariba Spend Management.pdf,CW2333048/WS3226870874/WS3726290316/Doc3726290334.pdf
Doc3239449193,Action Required_ Purchase Requisition 881096 (Cost Center 9352) for RICHARDS_ David (9_942_08 USD) requires approval.msg,CW2333048/WS3226870876/Doc3239449193.msg
Doc3726290313,Savings Final Sign-off Template.xlsx,CW2333048/Doc3726290313.xlsx
Doc3723405471,CW2341085.zip,CW2347911/WS3723405448/WS3723405449/Doc3723405471.zip
Doc3723405454,Savings Final Sign-off Template.xlsx,CW2347911/Doc3723405454.xlsx
Doc3615785565,SOW_NetApp Enterprise FY23 SEO_Q2-Q4_08.01.22-4.30.23_clean.docx,CW2344773/WS3615785504/Doc3615785565.docx
Doc3615785567,Procurement Summary-IS0152744.pdf,CW2344773/WS3615785504/Doc3615785567.pdf
Doc3709174852,Signed_Contract Documents.pdf,CW2344773/WS3615785506/WS3615785507/Doc3709174852.pdf
Doc3615785512,Savings Final Sign-off Template.xlsx,CW2344773/Doc3615785512.xlsx
Doc3551564902,CW2286263_FY23.docx,CW2343008/WS3551564876/Doc3551564902.docx
Doc3551564903,Ariba Spend Management_CW2286263.pdf,CW2343008/WS3551564876/Doc3551564903.pdf
Doc3564464673,Signed_Contract Documents.pdf,CW2343008/WS3551564878/WS3551564879/Doc3564464673.pdf
Doc3555848281,Action Required_ Purchase Requisition 892867 (Cost Center 9372) for KUMAR_ Arun (120_000_00 INR) requires approval.msg,CW2343008/WS3551564883/Doc3555848281.msg
Doc3551564884,Savings Final Sign-off Template.xlsx,CW2343008/Doc3551564884.xlsx
Doc3686197609,CW2346819_Ariba Spend Management.pdf,CW2346819/WS3686197583/Doc3686197609.pdf
Doc3686197610,NetApp Engagement SOW v11.docx,CW2346819/WS3686197583/Doc3686197610.docx
Doc3707303620,Signed_Contract Documents.pdf,CW2346819/WS3686197585/WS3686197586/Doc3707303620.pdf
Doc3705820934,Action Required_ Purchase Requisition 907184 (Cost Center 6506) for MITTHA_ Manjunath (1_470_000_00 INR) requires approval.msg,CW2346819/WS3686197590/Doc3705820934.msg
Doc3686197591,Savings Final Sign-off Template.xlsx,CW2346819/Doc3686197591.xlsx
Doc3476635618,Stage 4 Solutions Social Media Community Management Project FY23 Q1 Q2 3.11.22.docx,CW2341019/WS3476635593/Doc3476635618.docx
Doc3476635619,Procurement Summary- Stage 4 Solutions.pdf,CW2341019/WS3476635593/Doc3476635619.pdf
Doc3497424555,Signed_Contract Documents.pdf,CW2341019/WS3476635595/WS3476635596/Doc3497424555.pdf
Doc3684932701,Amendment To Social Media Community Management Project FY23 Q3 Q4 9.20.22 (1).docx,CW2341019/WS3476635598/WS3684932683/Doc3684932701.docx
Doc3684932726,"Procurement Summary_Stage 4 Solutions, Inc.pdf",CW2341019/WS3476635598/WS3684932683/Doc3684932726.pdf
Doc3496415661,Team Lead Approval for Approved Contract PRIOR TO  Contract Signature.docx,CW2341019/WS3476635600/Doc3496415661.docx
Doc3694516212,Action Required Purchase Requisition 905635 (Cost Center 4073) for LAU Tracy (87120.00 USD) requires approval.msg,CW2341019/WS3476635600/Doc3694516212.msg
Doc3476635601,Savings Final Sign-off Template.xlsx,CW2341019/Doc3476635601.xlsx
Doc3716877981,Maven Wave_Atos_SOW.doc,CW2347656/WS3715466060/Doc3716877981.doc
Doc3716877983,Approval_Mavenwave_Atos.pdf,CW2347656/WS3715466060/Doc3716877983.pdf
Doc3716877984,Ariba Spend Management_Maven Wave.pdf,CW2347656/WS3715466060/Doc3716877984.pdf
Doc3715466068,Savings Final Sign-off Template.xlsx,CW2347656/Doc3715466068.xlsx
Doc3602157691,TCS SAP Fieldglass_SOW.docx,CW2344376/WS3601833166/Doc3602157691.docx
Doc3602157693,Procurement Summary.pdf,CW2344376/WS3601833166/Doc3602157693.pdf
Doc3696684693,CW2344376 - Fieldglass Engineering Support - signed.pdf,CW2344376/WS3601833168/WS3601833169/Doc3696684693.pdf
Doc3696895942,Signed_Contract Documents.pdf,CW2344376/WS3601833168/WS3601833169/Doc3696895942.pdf
Doc3666953398,Action Required_ Purchase Requisition 903301 (Cost Center 9005) for RAGHUPATHY_ Mahesh (2_592_000_00 INR) requires approval.msg,CW2344376/WS3602157673/Doc3666953398.msg
Doc3602157674,Savings Final Sign-off Template.xlsx,CW2344376/Doc3602157674.xlsx
Doc3715340646,Procurement Summary - IS0157981.pdf,CW2347643/WS3715331102/Doc3715340646.pdf
Doc3715340647,Order to Activation Process SOW - KYL New Project.docx,CW2347643/WS3715331102/Doc3715340647.docx
Doc3715331110,Savings Final Sign-off Template.xlsx,CW2347643/Doc3715331110.xlsx
Doc3680776072,Instaclustr _TPG_Assignment Letter  _General Terms_5 Sep 2022.pdf,CW2346549/WS3680776061/Doc3680776072.pdf
Doc3680778873,RE Instaclustr _TPG_Assignment Letter  _General Terms.msg,CW2346549/WS3680776061/Doc3680778873.msg
Doc3680778874,TPG_Network_General_Terms-Executed.pdf,CW2346549/WS3680776061/Doc3680778874.pdf
Doc3680776067,Savings Final Sign-off Template.xlsx,CW2346549/Doc3680776067.xlsx
Doc3288577118,NetAPP Taiwan 2021 Mandatory Onsite Healthcare Program Management Services local SOW Final Clean a.docx,CW2334450/WS3288577073/Doc3288577118.docx
Doc3288577075,Shortcut to Contract Templates,CW2334450/WS3288577074/Doc3288577075.txt
Doc3288577078,"Shortcut to NetApp Contracts Guidance, Policy and Process Documents",CW2334450/WS3288577077/Doc3288577078.txt
Doc3330470019,Signed_Contract Documents.pdf,CW2334450/WS3288577079/Doc3330470019.pdf
Doc3288577084,Contracts Expiration Decision Form - GSS,CW2334450/WS3288577083/Doc3288577084.txt
Doc3288577086,Amendment Summary Form,CW2334450/WS3288577085/Doc3288577086.txt
Doc3707935428,Orange SFM LLC_Consulting Services Agreement (CSA).docx,CW2347469/WS3707935403/Doc3707935428.docx
Doc3707935429,Procurement Summary - Orange SFM CSA.pdf,CW2347469/WS3707935403/Doc3707935429.pdf
Doc3712537521,Signed_Contract Documents.pdf,CW2347469/WS3707935405/Doc3712537521.pdf
Doc3712060814,Team Lead Approval for Approved Contract PRIOR TO  Contract Signature.docx,CW2347469/WS3707935410/Doc3712060814.docx
Doc3707935411,Savings Final Sign-off Template.xlsx,CW2347469/Doc3707935411.xlsx
Doc3707296773,NetApp Marketing Quote _ Elissa Livingston FY23 Q3 Digital Executive Program.docx,CW2347455/WS3707159428/Doc3707296773.docx
Doc3707296774,Procurement Summary - Mercer-MacKay Solutions Inc_Quote_Digital Executive for Elissa Livingston.pdf,CW2347455/WS3707159428/Doc3707296774.pdf
Doc3723591351,Signed_Contract Documents.docx,CW2347455/WS3707159430/Doc3723591351.docx
Doc3723591293,Team Lead Approval for Approved Contract PRIOR TO  Contract Signature.docx,CW2347455/WS3707159435/Doc3723591293.docx
Doc3707159436,Savings Final Sign-off Template.xlsx,CW2347455/Doc3707159436.xlsx
Doc3643431179,Procurement Summary-CW2345444.pdf,CW2345444/WS3639593129/Doc3643431179.pdf
Doc3643431182,"SOW for AWF, event manager in ANZ draft - V1.2 (1).docx",CW2345444/WS3639593129/Doc3643431182.docx
Doc3683988459,Signed_Contract Documents.pdf,CW2345444/WS3639593131/WS3639593133/Doc3683988459.pdf
Doc3678293622,PR-903674.pdf,CW2345444/WS3639593136/Doc3678293622.pdf
Doc3639593137,Savings Final Sign-off Template.xlsx,CW2345444/Doc3639593137.xlsx
Doc3198823799,4-28-21 CD and V - 3 year subscription quote.pdf,CW2332357/WS3198728849/Doc3198823799.pdf
Doc3198823801,Ariba Spend Management_Bluecat.pdf,CW2332357/WS3198728849/Doc3198823801.pdf
Doc3198728851,Shortcut to Contract Templates,CW2332357/WS3198728850/Doc3198728851.txt
Doc3198728854,"Shortcut to NetApp Contracts Guidance, Policy and Process Documents",CW2332357/WS3198728853/Doc3198728854.txt
Doc3198728860,Contracts Expiration Decision Form - GSS,CW2332357/WS3198728859/Doc3198728860.txt
Doc3198728862,Amendment Summary Form,CW2332357/WS3198728861/Doc3198728862.txt
Doc3648323756,SOW AMER FY23 Rewards.docx,CW2345691/WS3648323729/Doc3648323756.docx
Doc3648323758,Procurement Summary IS0153276 1.pdf,CW2345691/WS3648323729/Doc3648323758.pdf
Doc3716733666,Signed_Contract Documents.pdf,CW2345691/WS3648323731/Doc3716733666.pdf
Doc3704771411,Action Required_ Purchase Requisition 904582 (Cost Center 4546) for PARAISO_ Luis (500_000_00 USD) requires approval.msg,CW2345691/WS3648323736/Doc3704771411.msg
Doc3648323737,Savings Final Sign-off Template.xlsx,CW2345691/Doc3648323737.xlsx
Doc3704399076,Master Software as a Service_Final.docx,CW2347086/WS3693308585/Doc3704399076.docx
Doc3704399081,Procurement Summary CW2347086.pdf,CW2347086/WS3693308585/Doc3704399081.pdf
Doc3705564430,2022 10 12 (Mod 4) DPA (Processor(Supplier) to Controller(NTAP))_July2022_GDPR2.0_(2)_mpaulk FINAL10.12.22.docx,CW2347086/WS3693308585/Doc3705564430.docx
Doc3713533725,Business Risk Waiver_20221018.pdf,CW2347086/WS3693308585/Doc3713533725.pdf
Doc3713533730,Signed_Contract Documents.pdf,CW2347086/WS3693308587/Doc3713533730.pdf
Doc3713533731,Caption Hub DPA  - signed.pdf,CW2347086/WS3693308587/Doc3713533731.pdf
Doc3705702020,IS0151358  (Sourcing Request for For NetApp TV captioning services  -- Priority 4 - Low)  Additional comments have been added.msg,CW2347086/WS3693308592/Doc3705702020.msg
Doc3693308593,Savings Final Sign-off Template.xlsx,CW2347086/Doc3693308593.xlsx
Doc3677235258,2022DWAllEventsGeneralSFInsta (1).pdf,CW2346398/WS3677235247/Doc3677235258.pdf
Doc3677235259,Instaclustr_Data 2.0 Inc DBA DevNetwork Assignment Letter 21 July 2022Signed.pdf,CW2346398/WS3677235247/Doc3677235259.pdf
Doc3677235253,Savings Final Sign-off Template.xlsx,CW2346398/Doc3677235253.xlsx
Doc2660032706,NetApp - Thomsons (Darwin) Contract Final.docx,CW2319113/WS2660032705/Doc2660032706.docx
Doc2660032708,Shortcut to Contract Templates,CW2319113/WS2660032707/Doc2660032708.txt
Doc2671109448,NetApp - Thomsons Business Risk Waiver (Legal edits 10.15.20) - signed.pdf,CW2319113/WS2660032709/Doc2671109448.pdf
Doc2660032711,"Shortcut to NetApp Contracts Guidance, Policy and Process Documents",CW2319113/WS2660032710/Doc2660032711.txt
Doc3704895932,CW2319113_summary_MercerLtd.pdf,CW2319113/WS2660032712/WS2660032714/Doc3704895932.pdf
Doc3718369562,Signed_Amendment 1.pdf,CW2319113/WS2660032712/WS2660032714/Doc3718369562.pdf
Doc2706130721,Signed_Contract Documents.pdf,CW2319113/WS2660032712/Doc2706130721.pdf
Doc2660032717,Contracts Expiration Decision Form - GSS,CW2319113/WS2660032716/Doc2660032717.txt
Doc2660032719,Amendment Summary Form,CW2319113/WS2660032718/Doc2660032719.txt
Doc3704895908,CW2319113_summary_MercerLtd.pdf,CW2319113/WS3704895907/Doc3704895908.pdf
Doc3704895935,NetApp Extension Letter_Final.docx,CW2319113/WS3704895907/Doc3704895935.docx
Doc3677320006,BetterCloud Agreement (2 years).pdf,CW2346403/WS3677319995/WS3677319996/Doc3677320006.pdf
Doc3677320022,Instaclustr_BetterCloud_ Assignment Letter _Order Form _31 Aug 2022.pdf,CW2346403/WS3677319995/WS3677319996/Doc3677320022.pdf
Doc3677320023,RE Instaclustr_BetterCloud _ Assignment Letter _Order Form .msg,CW2346403/WS3677319995/WS3677319996/Doc3677320023.msg
Doc3677320001,Savings Final Sign-off Template.xlsx,CW2346403/Doc3677320001.xlsx
Doc3699948961,Contract-Porsche-ATL-Please_DocuSign_VENUE_TERMS_AND_CONDITIONS_2-3 (1).pdf,CW2347084/WS3693255541/Doc3699948961.pdf
Doc3699948962,VP Waiver_20221006.pdf,CW2347084/WS3693255541/Doc3699948962.pdf
Doc3699948963,Procurement Summary- Porsche Cars NA Inc.pdf,CW2347084/WS3693255541/Doc3699948963.pdf
Doc3713618185,Signed_Contract Documents.pdf,CW2347084/WS3693255543/WS3693255544/Doc3713618185.pdf
Doc3700116028,Team Lead Approval for Approved Contract PRIOR TO  Contract Signature.docx,CW2347084/WS3693255548/Doc3700116028.docx
Doc3693255549,Savings Final Sign-off Template.xlsx,CW2347084/Doc3693255549.xlsx
Doc3641084003,Field IT Lenovo $00 On-site Resource SOW.docx,CW2345491/WS3641083978/Doc3641084003.docx
Doc3641084005,Procurement Summary.pdf,CW2345491/WS3641083978/Doc3641084005.pdf
Doc3702096939,Signed_Contract Documents.pdf,CW2345491/WS3641083980/WS3641083981/Doc3702096939.pdf
Doc3696684715,No PR Required.docx,CW2345491/WS3641083985/Doc3696684715.docx
Doc3641083986,Savings Final Sign-off Template.xlsx,CW2345491/Doc3641083986.xlsx
Doc3688184613,Procurement Summary Kyndryl.pdf,CW2346761/WS3684873009/Doc3688184613.pdf
Doc3688184617,NetApp-Alliance_Kyndryl Alliances Summit 2022 Sponsorship Agreement Platinum Sponsorship.docx,CW2346761/WS3684873009/Doc3688184617.docx
Doc3688184614,VP Waiver_20220929.pdf,CW2346761/WS3684873009/Doc3688184614.pdf
Doc3688184616,"Payment Term Update Form for Kyndryl, Inc.pdf",CW2346761/WS3684873009/Doc3688184616.pdf
Doc3694718613,Signed_Contract Documents.pdf,CW2346761/WS3684873011/Doc3694718613.pdf
Doc3694300858,Team Lead Approval for Approved Contract PRIOR TO  Contract Signature.docx,CW2346761/WS3684873016/Doc3694300858.docx
Doc3684873017,Savings Final Sign-off Template.xlsx,CW2346761/Doc3684873017.xlsx
Doc3707870344,Savings Final Sign-off Template.xlsx,CW2347480/Doc3707870344.xlsx
Doc3725286358,Procurement Summary - IS0153207.pdf,CW2347899/WS3723286676/Doc3725286358.pdf
Doc3725286359,"OF 273229 Netapp, Inc. 12.17.2022.pdf",CW2347899/WS3723286676/Doc3725286359.pdf
Doc3741911206,Action Required Purchase Requisition 911816 (Cost Center 9115) for VAIDHEESWARAN Raj (61889.54 USD) requires approval.msg,CW2347899/WS3723286683/Doc3741911206.msg
Doc3723286684,Savings Final Sign-off Template.xlsx,CW2347899/Doc3723286684.xlsx
Doc3670243180,NetApp - Elevate US - SOW 125 (Legal Ops) - 09172022.docx,CW2346205/WS3670223949/Doc3670243180.docx
Doc3670243181,Procurement Summary-Elevate Services Inc..pdf,CW2346205/WS3670223949/Doc3670243181.pdf
Doc3682590040,Signed_Contract Documents.pdf,CW2346205/WS3670223951/WS3670223952/Doc3682590040.pdf
Doc3675687872,Team Lead Approval for Approved Contract PRIOR TO  Contract Signature.docx,CW2346205/WS3670223956/Doc3675687872.docx
Doc3670223957,Savings Final Sign-off Template.xlsx,CW2346205/Doc3670223957.xlsx
Doc3681707619,Ariba Spend Management_MCR Group.pdf,CW2346588/WS3681707594/Doc3681707619.pdf
Doc3681707620,Master Services Agreement_MCR Group.docx,CW2346588/WS3681707594/Doc3681707620.docx
Doc3681707621,Master Service Agreement_MCR Group_Supplier Signed.pdf,CW2346588/WS3681707594/Doc3681707621.pdf
Doc3684275425,Master Service Agreement_MCR Group_Supplier Signed_v3.pdf,CW2346588/WS3681707594/Doc3684275425.pdf
Doc3684424440,Signed_Contract Documents.pdf,CW2346588/WS3681707596/WS3681707597/Doc3684424440.pdf
Doc3681707602,Savings Final Sign-off Template.xlsx,CW2346588/Doc3681707602.xlsx
Doc3679517730,NetApp-Change Request for EY Japan Payroll Operate Services-22July.pdf,CW2345917/WS3658947576/Doc3679517730.pdf
Doc3679517733,Procurement Summary-IS0152812.pdf,CW2345917/WS3658947576/Doc3679517733.pdf
Doc3686194441,Action Required Purchase Requisition 904843 (Cost Center 8230) for CAHN Michelle (263202.00 USD) requires approval.msg,CW2345917/WS3658947583/Doc3686194441.msg
Doc3658947584,Savings Final Sign-off Template.xlsx,CW2345917/Doc3658947584.xlsx
Doc3722861812,CO_FY23_028 - SS-Unified CPQ Project.docx,CW2347866/WS3722861787/Doc3722861812.docx
Doc3722861814,Procurement Summary.pdf,CW2347866/WS3722861787/Doc3722861814.pdf
Doc3743161594,Signed_Contract Documents.pdf,CW2347866/WS3722861789/WS3722861790/Doc3743161594.pdf
Doc3742133371,Action Required_ Purchase Requisition 911245 (Cost Center 8518) for NARAYANASWAMY_ Anil (45_488_00 USD) requires approval.msg,CW2347866/WS3722861794/Doc3742133371.msg
Doc3722861795,Savings Final Sign-off Template.xlsx,CW2347866/Doc3722861795.xlsx
Doc3681083632,Instacluster OF (1).pdf,CW2346576/WS3681083621/Doc3681083632.pdf
Doc3681083633,Instaclustr_Lusha _Assignment Letter _Order Form_5 Sep 2022_signed.pdf,CW2346576/WS3681083621/Doc3681083633.pdf
Doc3681083627,Savings Final Sign-off Template.xlsx,CW2346576/Doc3681083627.xlsx
Doc3670264486,Procurement Summary-IS0155758.pdf,CW2346210/WS3670243248/Doc3670264486.pdf
Doc3670264488,SOW A0338 - NetApp-TorranceLearning Chg Mgmt Mapping Course-Final.docx,CW2346210/WS3670243248/Doc3670264488.docx
Doc3687162373,Signed_Contract Documents.pdf,CW2346210/WS3670243250/WS3670243251/Doc3687162373.pdf
Doc3686254615,Action Required Purchase Requisition 904855 (Cost Center 5995) for OMRON Lauren (35000.00 USD) requires approval.msg,CW2346210/WS3670243255/Doc3686254615.msg
Doc3670243256,Savings Final Sign-off Template.xlsx,CW2346210/Doc3670243256.xlsx
Doc3670243179,Pinnacle Exhibits_SOW_AWS reInvent 2022-091522.docx,CW2346204/WS3670223906/Doc3670243179.docx
Doc3670243183,"Procurement summary_Pinnacle Exhibits, Inc.pdf",CW2346204/WS3670223906/Doc3670243183.pdf
Doc3681171290,Signed_Contract Documents.pdf,CW2346204/WS3670223908/WS3670223909/Doc3681171290.pdf
Doc3679819701,Team Lead Approval for Approved Contract PRIOR TO  Contract Signature.docx,CW2346204/WS3670223913/Doc3679819701.docx
Doc3670223914,Savings Final Sign-off Template.xlsx,CW2346204/Doc3670223914.xlsx
Doc3686368179,CW2346827_Ariba Spend Management.pdf,CW2346827/WS3686252554/Doc3686368179.pdf
Doc3686368180,SOW - Unix(Tivoli) Admin.docx,CW2346827/WS3686252554/Doc3686368180.docx
Doc3723666393,Signed_Contract Documents.pdf,CW2346827/WS3686252556/WS3686252557/Doc3723666393.pdf
Doc3697903240,Action Required_ Purchase Requisition 904447 (Cost Center 9088) for KRANJEC_ Andy (47_800_00 USD) requires approval.msg,CW2346827/WS3686252561/Doc3697903240.msg
Doc3686252562,Savings Final Sign-off Template.xlsx,CW2346827/Doc3686252562.xlsx
Doc3583737478,CW2343778_Contract Summary Form.pdf,CW2343778/WS3583646453/Doc3583737478.pdf
Doc3583737479,MathWorks_Quote_12815902.pdf,CW2343778/WS3583646453/Doc3583737479.pdf
Doc3591694892,Action Required Purchase Requisition 896005 (Cost Center 6137) for RIDDLE-GEORGE Leah (5070.00 USD) requires approval.msg,CW2343778/WS3583646460/Doc3591694892.msg
Doc3583646461,Savings Final Sign-off Template.xlsx,CW2343778/Doc3583646461.xlsx
Doc3592609240,Signed_Contract Documents.pdf,CW2343778/Doc3592609240.pdf
Doc3693357144,NetApp_LewisPinner DianeVere.docx,CW2347091/WS3693357119/Doc3693357144.docx
Doc3693357145,Procurement Summary_CoachSource LLC.pdf,CW2347091/WS3693357119/Doc3693357145.pdf
Doc3702817497,Signed_Contract Documents.pdf,CW2347091/WS3693357121/WS3693357122/Doc3702817497.pdf
Doc3697372302,Team Lead Approval for Approved Contract PRIOR TO  Contract Signature.docx,CW2347091/WS3693357126/Doc3697372302.docx
Doc3693357127,Savings Final Sign-off Template.xlsx,CW2347091/Doc3693357127.xlsx
Doc3609592710,Procurement Summary - CW2344598 V2.pdf,CW2344598/WS3609592685/Doc3609592710.pdf
Doc3609592712,InstalledBase Data Enablement 506 FY23 Aug22 - Jan 23.docx,CW2344598/WS3609592685/Doc3609592712.docx
Doc3714064461,Signed_Contract Documents.pdf,CW2344598/WS3609592687/Doc3714064461.pdf
Doc3659659489,Action Required Purchase Requisition 907351 (Cost Center 9429) for BALDWIN Sarah (91200.00 USD) requires approval.msg,CW2344598/WS3609592692/Doc3659659489.msg
Doc3609592693,Savings Final Sign-off Template.xlsx,CW2344598/Doc3609592693.xlsx
Doc3677325185,CO 0117 NETP-0123-02-17 UST.docx,CW2346402/WS3677038560/Doc3677325185.docx
Doc3677325187,Procurement Summary.pdf,CW2346402/WS3677038560/Doc3677325187.pdf
Doc3696684695,CW2346402 - CO 0117 - signed.pdf,CW2346402/WS3677038562/WS3677038563/Doc3696684695.pdf
